Star_ID,time__sum_values,time__median,time__mean,time__length,time__standard_deviation,time__variance,time__root_mean_square,time__maximum,time__absolute_maximum,time__minimum,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum,flux_err__sum_values,flux_err__median,flux_err__mean,flux_err__length,flux_err__standard_deviation,flux_err__variance,flux_err__root_mean_square,flux_err__maximum,flux_err__absolute_maximum,flux_err__minimum,centroid_col__sum_values,centroid_col__median,centroid_col__mean,centroid_col__length,centroid_col__standard_deviation,centroid_col__variance,centroid_col__root_mean_square,centroid_col__maximum,centroid_col__absolute_maximum,centroid_col__minimum,centroid_row__sum_values,centroid_row__median,centroid_row__mean,centroid_row__length,centroid_row__standard_deviation,centroid_row__variance,centroid_row__root_mean_square,centroid_row__maximum,centroid_row__absolute_maximum,centroid_row__minimum,cadenceno__sum_values,cadenceno__median,cadenceno__mean,cadenceno__length,cadenceno__standard_deviation,cadenceno__variance,cadenceno__root_mean_square,cadenceno__maximum,cadenceno__absolute_maximum,cadenceno__minimum,quality__sum_values,quality__mean,quality__length,quality__standard_deviation,quality__variance,quality__root_mean_square,quality__maximum,quality__absolute_maximum,Exoplanet_Actual
TIC 446549905,206353371.16595000,2047.9527763359500,2048.4570676416600,100736.0,7.186218118672080,51.641730849130800,2048.469672634160,2060.646974336590,2060.646974336590,2036.2829000997900,2323114140.046880,23062.037109375,23061.4094270854,100736.0,62.7877504735259,3942.3016095257500,23061.494900922500,24308.740234375,24308.740234375,22651.55859375,3712547.520084380,36.739187240600600,36.85422808215910,100736.0,0.34598304304477300,0.11970426607452100,36.8558520698936,80.78059387207030,80.78059387207030,36.45816802978520,210184707.52074100,2086.4902722495200,2086.4905050899500,100736.0,0.023677293730298300,0.000560614238390822,2086.4905052242900,2086.619560590610,2086.619560590610,2086.3985608886000,122383229.3331290,1214.8936204770000,1214.89069779551,100736.0,0.028875045814282600,0.0008337682707769190,1214.8906981386600,1215.0063823828100,1215.0063823828100,1214.774191432740,357281504823.0,3544532.5,3546711.2534049400,100736.0,31045.112922220500,963799036.353422,3546847.1230186400,3599373.0,3599373.0,3494118.0,2207616.0,21.914866581956800,100736.0,142.72748086557300,20371.133794232500,144.40012178505100,1600.0,1600.0,0
TIC 143257766,206353440.3839780,2047.9534661283900,2048.4577547647100,100736.0,7.186274502216450,51.642541221206300,2048.470359950790,2060.647748452370,2060.647748452370,2036.283483880250,1657640152.6923800,16456.0576171875,16455.290588194700,100736.0,67.11404045094870,4504.294425651570,16455.427452252800,18362.826171875,18362.826171875,16112.7822265625,3474403.331466680,32.628095626831100,34.49018554902590,100736.0,2.968909189174210,8.81442177356304,34.6177313089665,86.39630889892580,86.39630889892580,32.0452995300293,91852485.58778270,911.8147425819770,911.8139055331030,100736.0,0.017181920641663900,0.0002952183969364360,911.8139056949880,911.8787645519100,911.8787645519100,911.6909406509870,106847900.08833800,1060.6634790256000,1060.6724516393100,100736.0,0.04446504812090040,0.0019771405043939800,1060.6724525713300,1060.8335974682500,1060.8335974682500,1060.53144360061,357281504823.0,3544532.5,3546711.2534049400,100736.0,31045.112922220500,963799036.353422,3546847.1230186400,3599373.0,3599373.0,3494118.0,152281664.0,1511.6905972045700,100736.0,1974.4490710720300,3898449.134257200,2486.6961205450800,5184.0,5184.0,0
TIC 27534138,11863004.60284450,275.0411596941920,275.2628861137560,43097.0,8.829613933334590,77.96208221173630,275.40446356928600,290.5573292553450,290.5573292553450,260.21485050282400,11455317561.28130,265749.21875,265803.1315702080,43097.0,300.85772109632900,90515.36834327660,265803.3018378400,282799.34375,282799.34375,264705.4375,3446892.9805908200,79.96768188476560,79.97988214007520,43097.0,0.1108527893679500,0.012288340910655100,79.97995896148750,87.2900619506836,87.2900619506836,79.77111053466800,7378237.30520893,171.19824074422800,171.20071710812700,43097.0,0.010457073229432900,0.00010935038052572300,171.20071742749000,171.23500626939500,171.23500626939500,171.1853801555240,29653491.18996830,688.0596939067480,688.0639299711890,43097.0,0.009865256080034830,9.73232775246641E-05,688.0639300419110,688.152297035983,688.152297035983,688.0466207221370,10027532602.0,232348.0,232673.56433162400,43097.0,12963.69083992450,168057280.19314300,233034.42839841400,255129.0,255129.0,210580.0,96179312.0,2231.693899807410,43097.0,25835.78641175440,667487859.5137930,25931.994084069800,401408.0,401408.0,1
TIC 358631536,53071515.58907590,2811.1401560868200,2810.693548833590,18882.0,7.977137325012980,63.634719902115200,2810.704868920730,2824.265997115830,2824.265997115830,2797.103045038790,289241797.74316400,15317.0517578125,15318.38776311640,18882.0,27.41096149233880,751.3608099344780,15318.41228789740,15422.650390625,15422.650390625,15182.1689453125,282038.66856479600,14.997169494628900,14.936906501684000,18882.0,0.17283053351196400,0.029870393314030200,14.93790635374860,15.249123573303200,15.249123573303200,14.630138397216800,34298222.85945670,1816.4517600773700,1816.450739299690,18882.0,0.016792741562040100,0.0002819961691694690,1816.4507393773100,1816.4853069741000,1816.4853069741000,1816.422223434200,25058347.130904200,1327.1020389154400,1327.102379562770,18882.0,0.015822331349220700,0.00025034616932453100,1327.1023796570900,1327.1341306937200,1327.1341306937200,1327.065551718390,21524157682.0,1140251.5,1139929.9693888400,18882.0,5743.442882984590,32987136.150106300,1139944.438228010,1149702.0,1149702.0,1130145.0,0.0,0.0,18882.0,0.0,0.0,0.0,0.0,0.0,0
TIC 405794804,1954111.2906410000,1750.3357490780400,1750.9957801442600,1116.0,7.31690973370865,53.537168051240400,1751.0110677123300,1763.3046083545600,1763.3046083545600,1738.6793211912100,20443546.9375,18320.4912109375,18318.59044578850,1116.0,13.156648110158000,173.0973894945240,18318.595170425200,18348.01953125,18348.01953125,18258.8671875,5109.603247642520,4.5566487312316900,4.578497533729850,1116.0,0.1389782889750710,0.019314964806438300,4.580606360644490,4.984328269958500,4.984328269958500,4.387558460235600,1442715.4002350400,1292.754620726880,1292.7557349776400,1116.0,0.006927009898755470,4.79834661374562E-05,1292.7557349961900,1292.7736701482100,1292.7736701482100,1292.7426995762500,1694906.4213833900,1518.7309512290400,1518.7333524940800,1116.0,0.015529229458924100,0.0002411569675879160,1518.7333525734700,1518.7588452110200,1518.7588452110200,1518.6969113548800,28044167.0,25097.5,25129.18189964160,1116.0,351.2075253651240,123346.72587309400,25131.63603252180,25720.0,25720.0,24538.0,2078720.0,1862.652329749100,1116.0,7278.851996331680,52981686.384501700,7513.398704050090,32768.0,32768.0,0
TIC 400476523,48916108.88955030,2592.910260969290,2593.368088726030,18862.0,7.970687598169780,63.53186078761750,2593.3803376063600,2606.938512240840,2606.938512240840,2579.801485868320,35661226.73095700,1889.1119995117200,1890.6386772853900,18862.0,169.2898834655220,28659.064643769900,1898.202748046480,8979.939453125,8979.939453125,1837.3074951171900,118483.96066093400,5.978184700012210,6.281622344445680,18862.0,0.9628303258727600,0.9270422364202440,6.354983990118270,12.278704643249500,12.278704643249500,5.908407688140870,32332428.365197200,1714.1601174443800,1714.1569486373200,18862.0,0.009582095391527250,9.18165520923277E-05,1714.156948664100,1714.182201172740,1714.182201172740,1714.124118354530,9871797.760674290,523.3665936121120,523.3696193762210,18862.0,0.062438735875944700,0.003898595737785980,523.3696231007360,523.4719480542520,523.4719480542520,523.2892579032690,18549987432.0,983128.5,983458.1397518820,18862.0,5738.995679726450,32936071.411918900,983474.8846389750,993229.0,993229.0,973690.0,10502320.0,556.7977945074750,18862.0,2215.7158094232000,4909396.54812789,2284.605071362720,32768.0,32768.0,0
TIC 422838133,35869794.98788680,1969.506337655910,1969.028653888500,18217.0,7.7948155247577600,60.759149065004600,1969.044082539290,1982.27696953161,1982.27696953161,1955.792820358480,356293695.75390600,19564.76953125,19558.30794059980,18217.0,36.07513465192690,1301.4153401546600,19558.341210712900,19683.048828125,19683.048828125,19306.58203125,308192.01897239700,16.905920028686500,16.917825052006200,18217.0,0.13967410694281000,0.019508856150271600,16.918401619137600,17.313940048217800,17.313940048217800,16.580224990844700,37567946.049379200,2062.247758111370,2062.246585572780,18217.0,0.012015483175715300,0.00014437183594589800,2062.2465856077800,2062.278373700740,2062.278373700740,2062.1978018981800,35393242.028746800,1942.875080166030,1942.8688603363200,18217.0,0.019550439317329800,0.0003822196775005960,1942.8688604346900,1942.931598694320,1942.931598694320,1942.8056903945000,9726694643.0,534279.0,533935.0410605480,18217.0,5612.389086389900,31498911.25702840,533964.5371966060,543474.0,543474.0,524405.0,512.0,0.028105615633748700,18217.0,3.7933211410120800,14.38928527884920,3.793425260167830,512.0,512.0,0
TIC 176831592,22365331.76185250,1425.899479138760,1424.452694850810,15701.0,7.954434037596580,63.273020858475,1424.4749042677400,1436.8534660467700,1436.8534660467700,1410.9064344393000,656331772.2578130,41545.82421875,41801.90893941870,15701.0,3077.7488231308700,9472537.81828346,41915.05849689030,145447.28125,145447.28125,40951.265625,361246.07773399400,22.36811065673830,23.00783884682460,15701.0,2.83142946892719,8.01699283750931,23.181407231636300,41.82614517211910,41.82614517211910,22.21491813659670,25009227.41766320,1592.8441169670100,1592.8429665411900,15701.0,0.027743702941235400,0.0007697130528915110,1592.8429667828000,1592.9632921784900,1592.9632921784900,1592.7901978905700,15054224.687025500,958.8163799900240,958.8067439669770,15701.0,0.04171745686009900,0.0017403462068742200,958.806744874535,958.8797623268280,958.8797623268280,958.4751579621090,2226956551.0,142877.0,141835.33220814000,15701.0,5727.2334229473200,32801202.68092490,141950.91639462700,150764.0,150764.0,132082.0,4969296.0,316.4955098401380,15701.0,1925.9305548067700,3709208.5019383100,1951.7627698281600,32768.0,32768.0,0
TIC 149539158,21732337.45245070,1479.8087999050400,1479.295994312890,14691.0,6.444743643440170,41.53472062966240,1479.3100329244000,1490.0448509387300,1490.0448509387300,1468.2727357738600,518684208.51953100,35300.34375,35306.25611051200,14691.0,271.4142251385980,73665.68160758560,35307.29933346180,45999.90625,45999.90625,35153.60546875,303821.43538093600,20.66571807861330,20.680786561904300,14691.0,0.1451419927606210,0.021066198062524200,20.681295873738300,23.000896453857400,23.000896453857400,20.619691848754900,5660913.869463170,385.3311665828070,385.3320992078940,14691.0,0.006026157689394750,3.63145764974515E-05,385.3320992550150,385.3702927552680,385.3702927552680,385.3126053995360,14554967.338204600,990.7376344019130,990.7404082911020,14691.0,0.03210145223758290,0.0010305032357618100,990.7404088111690,990.82088730871,990.82088730871,990.6561313575820,2663842314.0,181694.0,181324.7780273640,14691.0,4640.237848604010,21531807.29161710,181384.14190321100,189064.0,189064.0,173388.0,4457648.0,303.42713225784500,14691.0,3086.783075557350,9528229.755547270,3101.660487567510,32768.0,32768.0,0
TIC 284564230,44582765.70420590,2433.844394677840,2433.2914367539500,18322.0,7.842799154208140,61.509498573247800,2433.304075876810,2446.579851228310,2446.579851228310,2419.990815748050,225586445.68359400,12312.203125,12312.32647547180,18322.0,16.789548209501800,281.8889290791840,12312.337922893900,12384.2314453125,12384.2314453125,12247.98828125,245698.44413852700,13.49955701828000,13.410023149139100,18322.0,0.36483681186685800,0.13310589929317300,13.414985156896000,14.008355140686000,14.008355140686000,12.719704627990700,27998291.688550600,1528.1245178856200,1528.1242052478200,18322.0,0.005108142027612630,2.60931149742625E-05,1528.1242052563600,1528.1392227064100,1528.1392227064100,1528.1058904104300,23180139.142308800,1265.1510792323200,1265.153320724200,18322.0,0.009259684814527910,8.57417628643987E-05,1265.153320758080,1265.1944868165900,1265.1944868165900,1265.1272512989200,15907185750.0,868599.5,868201.3835825780,18322.0,5646.784233488600,31886172.179575500,868219.7467386250,877769.0,877769.0,858625.0,0.0,0.0,18322.0,0.0,0.0,0.0,0.0,0.0,0
TIC 69838258,1635793.1875358200,1366.9853011656900,1367.7200564680800,1196.0,8.087157325980720,65.40211361516360,1367.743965433100,1381.4952534776400,1381.4952534776400,1354.141684724120,2303162.3006591800,1927.5438232421900,1925.720987173230,1196.0,6.832611544057340,46.68458051198570,1925.7331084602400,1944.719970703130,1944.719970703130,1892.03515625,1901.2016423940700,1.5883578062057500,1.5896334802626000,1196.0,0.020334031109667500,0.00041347282116892700,1.5897635278219700,1.6980104446411100,1.6980104446411100,1.569120168685910,2429493.7169516000,2031.3500643266900,2031.3492616652200,1196.0,0.013850689022850400,0.00019184158640770800,2031.3492617124400,2031.3708187339900,2031.3708187339900,2031.305175838610,1275909.24185797,1066.8242745407800,1066.8137473728800,1196.0,0.034619097283287200,0.0011984818967097000,1066.8137479346000,1066.8721286670700,1066.8721286670700,1066.7563955558200,8051199.0,6696.5,6731.771739130440,1196.0,388.1920281765000,150693.0507397850,6742.9551235711900,7393.0,7393.0,6080.0,0.0,0.0,1196.0,0.0,0.0,0.0,0.0,0.0,0
TIC 256349966,43876002.69914660,3404.6394439039000,3408.109577376620,12874.0,9.580762830357850,91.79101641156650,3408.123043908870,3423.5465504008500,3423.5465504008500,3395.484698735840,22055411.11669920,1713.2515869140600,1713.174702244770,12874.0,6.33689695041749,40.15626296021050,1713.1864220435600,1738.7901611328100,1738.7901611328100,1669.14453125,75254.93788385390,5.845641851425170,5.8454977383761,12874.0,0.28314390831733200,0.08017047281721350,5.852351175568440,6.449677467346190,6.449677467346190,5.446171283721920,20397443.200742200,1584.3907476049100,1584.3904925230900,12874.0,0.003123111652309370,9.75382639279056E-06,1584.390492526170,1584.400080150690,1584.400080150690,1584.3797233116900,4253113.972275870,330.3702597585150,330.3646086900630,12874.0,0.012151082328613300,0.00014764880175673900,330.3646089135270,330.38739679622100,330.38739679622100,330.3316469426080,20213116701.0,1567574.5,1570072.7591269200,12874.0,6897.887605631180,47580853.41992020,1570087.9114896200,1581187.0,1581187.0,1560983.0,0.0,0.0,12874.0,0.0,0.0,0.0,0.0,0.0,0
TIC 463681005,55577897.40623220,3027.3346770594000,3027.4483825161900,18358.0,7.613142170616410,57.95993371001790,3027.4579549076500,3040.902090253750,3040.902090253750,3014.3712854618500,7302995.017486570,397.9344787597660,397.80994756981,18358.0,4.989015689340350,24.890277548484200,397.8412304714580,418.2347412109380,418.2347412109380,379.81829833984400,57480.39171767240,3.1131107807159400,3.131081366035100,18358.0,0.054516667325166500,0.002972067016242880,3.1315559371897600,3.4166359901428200,3.4166359901428200,3.0780906677246100,25756274.005897500,1403.0,1403.00000032125,18358.0,3.81177994427544E-05,1.45296663435804E-09,1403.0000003212500,1403.0000563640100,1403.0000563640100,1402.9999439459300,14419366.050421500,785.4533660742100,785.4540827117070,18358.0,0.011959337482887300,0.00014302575302959200,785.4540828027540,785.4855940101200,785.4855940101200,785.4260802731450,23791846542.0,1295911.5,1295993.383919820,18358.0,5481.410016217170,30045855.765885900,1296004.9756924900,1305680.0,1305680.0,1286578.0,0.0,0.0,18358.0,0.0,0.0,0.0,0.0,0.0,0
TIC 179317684,29290724.24332160,1611.001349765550,1610.5308320955400,18187.0,7.946890436194410,63.15306760487820,1610.5504382657400,1623.8917561815000,1623.8917561815000,1596.7775899716900,119449467.89746100,6564.3251953125,6567.848897424590,18187.0,27.350410091135100,748.044932153267,6567.905844661110,6765.15771484375,6765.15771484375,6478.072265625,206358.21784305600,10.211406707763700,11.346468237920300,18187.0,2.752246238487690,7.574859357269630,11.675495742425800,26.15374183654790,26.15374183654790,10.139731407165500,19898426.97061260,1094.1053211526700,1094.1016644093300,18187.0,0.011603928963202700,0.00013465116738305400,1094.1016644708700,1094.1371193255700,1094.1371193255700,1094.068820319650,32418726.009731400,1782.5239061477800,1782.5219117903700,18187.0,0.027594816853883700,0.0007614739171993830,1782.5219120039600,1782.5917610248700,1782.5917610248700,1782.4406853442900,5016233378.0,276153.0,275814.2287348110,18187.0,5721.702554810030,32737880.125719600,275873.5700510370,285434.0,285434.0,265912.0,66678784.0,3666.2882278550600,18187.0,5073.9065107436,25744527.27976630,6259.887910296390,12288.0,12288.0,1
TIC 312469860,33807341.33299370,2896.3244409494500,2896.1998914583800,11673.0,8.049790468613710,64.79912658858410,2896.211078359120,2910.050974185430,2910.050974185430,2882.336107115290,184377786.33789100,15794.939453125,15795.235701010100,11673.0,24.36792777297890,593.7959039491160,15795.254497676400,15887.458984375,15887.458984375,15717.4296875,133082.78270435300,11.200080871582000,11.400906596792000,11673.0,0.6266638097754630,0.39270753048229800,11.418116252660000,15.023239135742200,15.023239135742200,11.16847801208500,13812838.712772900,1183.3148294301700,1183.3152328255700,11673.0,0.014560067253540600,0.00021199555842762600,1183.3152329151500,1183.3597280854600,1183.3597280854600,1183.2892064502700,20209408.492168500,1731.295455051980,1731.295167666280,11673.0,0.00932321599899442,8.69223565639055E-05,1731.2951676913800,1731.3186854897900,1731.3186854897900,1731.2760051931900,8414998107.0,720948.0,720894.209457723,11673.0,3477.5610934455300,12093431.158646100,720902.5972077190,726878.0,726878.0,714905.0,4591616.0,393.35355092949500,11673.0,1206.8343418126500,1456449.1285783700,1269.3211353346400,4096.0,4096.0,0
TIC 137500798,47159537.97194160,2404.289674225400,2404.749271936240,19611.0,8.279640711294400,68.55245030812360,2404.763525448640,2418.850942154270,2418.850942154270,2390.650788742500,236005340.4794920,12034.3388671875,12034.334836545400,19611.0,16.319931768510500,266.3401729288370,12034.345902385500,12102.40234375,12102.40234375,11973.4248046875,251914.89992713900,12.86191177368160,12.845591756011400,19611.0,0.22509136843965800,0.0506661241460378,12.847563725712900,13.594554901123000,13.594554901123000,12.411758422851600,11141230.068755700,568.1111589418940,568.1112675924580,19611.0,0.00246719147529559,6.08703377577123E-06,568.1112675978150,568.1252857981730,568.1252857981730,568.1023224775050,33841456.3124571,1725.638821508640,1725.6364444677500,19611.0,0.014379300409279700,0.0002067642802603110,1725.6364445276600,1725.6668937100800,1725.6668937100800,1725.6056648840100,16623340407.0,847323.0,847653.8884809550,19611.0,5961.308567349040,35537199.835149000,847674.8503150940,857807.0,857807.0,837503.0,512.0,0.026107796644740200,19611.0,3.6560238326714100,13.366510265061300,3.6561170498367500,512.0,512.0,0
TIC 22020459,54098307.567878500,3001.392706887170,3001.29306895304,18025.0,7.470616415134200,55.810109622072500,3001.3023666160600,3014.1565609399400,3014.1565609399400,2988.445287158170,27445695.62133790,1522.501953125,1522.6460816276200,18025.0,7.71688823469252,59.550364026735800,1522.6656363955900,1604.608642578130,1604.608642578130,1493.206298828130,102246.33234977700,5.396816730499270,5.672473361984870,18025.0,0.7064947118074090,0.4991347778118340,5.7163002737994600,8.779521942138670,8.779521942138670,5.363330364227300,31049210.678759400,1722.5637971150300,1722.5636992376900,18025.0,0.004065831848949990,1.65309886239361E-05,1722.5636992424900,1722.5797599049500,1722.5797599049500,1722.5494025769000,14886530.2903039,825.8815590543830,825.882401681215,18025.0,0.01121581026665770,0.0001257943999376640,825.8824017573730,825.9330030557730,825.9330030557730,825.8550494235840,23020814176.0,1277232.0,1277160.2871567300,18025.0,5378.80918671183,28931588.26705560,1277171.6136363700,1286422.0,1286422.0,1267910.0,11223552.0,622.6658529819700,18025.0,1470.5865380348200,2162624.7658492400,1596.9776236124900,4096.0,4096.0,0
TIC 425206121,24577820.74307730,1504.7108560430400,1503.8744871246000,16343.0,7.307145090743790,53.39436937718110,1503.8922392889900,1516.0911399579800,1516.0911399579800,1491.6372891982500,342981214.9199220,20992.0234375,20986.42935323510,16343.0,340.70737121756900,116081.51280198600,20989.194803782500,36578.765625,36578.765625,20669.302734375,268158.98613739000,16.373088836669900,16.40818614314330,16343.0,0.3572983542751180,0.12766211396770800,16.412075877901800,20.45355987548830,20.45355987548830,16.22309684753420,20660486.634589100,1264.1797513967500,1264.1795652321500,16343.0,0.013259813236952300,0.0001758226470788560,1264.179565301690,1264.2263080129000,1264.2263080129000,1264.153867034300,24010691.154231000,1469.1664650536700,1469.1728051294800,16343.0,0.0565610211743187,0.0031991491162817300,1469.1728062182300,1469.322580163540,1469.322580163540,1469.0604018532500,3252548414.0,199620.0,199017.83112035700,16343.0,5261.212801222490,27680360.139747400,199087.36138688200,207814.0,207814.0,190207.0,1462416.0,89.48271431193780,16343.0,598.7304003681110,358478.09232495800,605.3802511526040,4096.0,4096.0,1
TIC 117068362,64323542.96253710,3546.4392905239400,3546.3415460655600,18138.0,7.511621934553240,56.42446408766140,3546.3495013625900,3559.249670813030,3559.249670813030,3533.3967717891600,41413030.142578100,2282.419189453130,2283.219216152730,18138.0,11.217458137435100,125.83136706510800,2283.246771677590,2972.220947265630,2972.220947265630,2246.49658203125,109294.86196661000,5.963242053985600,6.025739440214470,18138.0,0.1485826715755630,0.022076810292531500,6.027571037461830,6.606398582458500,6.606398582458500,5.912116050720220,24697384.644550600,1361.6372633053800,1361.6377023128600,18138.0,0.005141860018003420,2.64387244447421E-05,1361.6377023225700,1361.677996036620,1361.677996036620,1361.6233177612700,30083529.162227200,1658.590616760780,1658.59130897713,18138.0,0.006310671776334030,3.98245782686189E-05,1658.5913089891400,1658.6428489302400,1658.6428489302400,1658.5722253949500,30283116803.0,1669665.5,1669595.1484728200,18138.0,5408.3425599064200,29250169.245295100,1669603.9081091100,1678889.0,1678889.0,1660275.0,1179664.0,65.03826221193080,18138.0,512.0186982862570,262163.14739475300,516.1328539691120,4096.0,4096.0,0
TIC 294283951,44582782.71538350,2433.8453352471900,2433.292365210320,18322.0,7.842831391347600,61.51000423310740,2433.3050044322600,2446.5808195373400,2446.5808195373400,2419.991675384660,67294137.87011720,3671.87841796875,3672.859833539850,18322.0,13.691030187702100,187.44430760057000,3672.8853509384100,3718.734375,3718.734375,3628.056884765630,142520.74323940300,7.723818778991700,7.778667352876480,18322.0,0.24703589519601200,0.06102673351529500,7.782589062787630,8.430742263793950,8.430742263793950,7.380512237548830,19329152.79818840,1054.9692312073100,1054.9695883740000,18322.0,0.0034532117111557300,1.19246711220631E-05,1054.9695883796500,1054.9817312316000,1054.9817312316000,1054.9577822185900,23195542.72917690,1265.9927718661600,1265.9940360865000,18322.0,0.007016673525157390,4.92337073586447E-05,1265.9940361059400,1266.0123484687400,1266.0123484687400,1265.9742556934000,15907185750.0,868599.5,868201.3835825780,18322.0,5646.784233488600,31886172.179575500,868219.7467386250,877769.0,877769.0,858625.0,0.0,0.0,18322.0,0.0,0.0,0.0,0.0,0.0,0
TIC 29336129,54098273.8905675,3001.390821082670,3001.291200586270,18025.0,7.4705973051079000,55.80982409508540,3001.3004982075100,3014.154690092010,3014.154690092010,2988.4434796492500,18848594.354248000,1045.843505859380,1045.691781095590,18025.0,7.169708883528310,51.404725474544800,1045.7163600978700,1073.525390625,1073.525390625,1016.489013671880,91397.05501317980,4.96616268157959,5.070571706695130,18025.0,0.2751278081681470,0.07569531082740850,5.078030400023680,6.324512958526610,6.324512958526610,4.940354347229000,34980164.39967400,1940.646388568450,1940.647123421580,18025.0,0.009314039177373480,8.67513257976479E-05,1940.6471234439300,1940.671278608270,1940.671278608270,1940.6207395187500,18052780.988923500,1001.5438467330900,1001.5412476517900,18025.0,0.01861265817944080,0.0003464310445047060,1001.5412478247400,1001.5912937227200,1001.5912937227200,1001.5054378216900,23020814176.0,1277232.0,1277160.2871567300,18025.0,5378.80918671183,28931588.26705560,1277171.6136363700,1286422.0,1286422.0,1267910.0,2695168.0,149.52388349514600,18025.0,768.1747425297490,590092.4350606470,782.5917369843080,4096.0,4096.0,0
TIC 365690646,21732406.079235100,1479.8134952639300,1479.3006656616400,14691.0,6.444626727540440,41.53321365732860,1479.3147037194700,1490.0492656626600,1490.0492656626600,1468.2775543637300,194879746.37402300,13268.912109375,13265.24718358340,14691.0,166.85989636162900,27842.225013813700,13266.296584449700,19933.224609375,19933.224609375,13131.4296875,197342.85313510900,13.423463821411100,13.432908116201000,14691.0,0.11877769682728300,0.014108141263594000,13.433433239479900,15.184617042541500,15.184617042541500,13.338491439819300,28305915.322058400,1926.7510984386500,1926.7521150403900,14691.0,0.019215493898644400,0.0003692352057688390,1926.7521151362100,1926.8058189782500,1926.8058189782500,1926.692999117010,27267013.278872200,1856.036417334920,1856.0352105964300,14691.0,0.04190182038091030,0.0017557625512340700,1856.0352110694200,1856.1318007082000,1856.1318007082000,1855.9515296832600,2663842314.0,181694.0,181324.7780273640,14691.0,4640.237848604010,21531807.29161710,181384.14190321100,189064.0,189064.0,173388.0,381072.0,25.939146416173200,14691.0,324.8598352707090,105533.91257211200,325.8937739339490,4096.0,4096.0,0
TIC 354600221,1958347.6247299800,1777.774976221140,1777.084958920120,1102.0,7.395761060097040,54.69728165804770,1777.100348461450,1789.6812454325000,1789.6812454325000,1764.7226847453500,18070647.887695300,16396.646484375,16398.04708502300,1102.0,32.956338041835700,1086.120217127750,16398.080202354400,16487.150390625,16487.150390625,15861.44140625,4743.675097227100,3.930770874023440,4.30460535138575,1102.0,1.219556049738360,1.4873169584534300,4.474029971919310,14.650764465332000,14.650764465332000,3.920339107513430,1144895.5782308700,1038.9278330630500,1038.9252071060500,1102.0,0.0066857319655829,4.4699011915617E-05,1038.9252071275600,1038.9510687906100,1038.9510687906100,1038.9048200208300,899672.5567607810,816.3992527113090,816.3997792747560,1102.0,0.008490000680425700,7.20801115536289E-05,816.3997793189010,816.4129274452630,816.4129274452630,816.3691889458390,29072282.0,26414.5,26381.38112522690,1102.0,354.99324643687800,126020.20501579400,26383.76944789150,26986.0,26986.0,25788.0,1007616.0,914.3520871143380,1102.0,1705.6220007991200,2909146.4096099800,1935.2483429318100,4096.0,4096.0,0
TIC 186812530,24577823.42740350,1504.7110383861700,1503.8746513738900,16343.0,7.307291051307920,53.39650250852480,1503.8924042455500,1516.0915460285500,1516.0915460285500,1491.6372077307600,523048721.3691410,32018.306640625,32004.4496952298,16343.0,66.78011207747250,4459.583369079790,32004.519366456100,32159.099609375,32159.099609375,31742.44921875,325463.7362728120,19.911134719848600,19.914565029236500,16343.0,0.03898688476652990,0.0015199771837986800,19.914603191649900,20.333589553833000,20.333589553833000,19.83338737487790,23814243.352306200,1457.1511671359100,1457.1525027416100,16343.0,0.01351672040175720,0.0001827017304192800,1457.1525028043100,1457.19265610271,1457.19265610271,1457.1274507948800,2912534.5140171700,178.19947709084600,178.21296665344000,16343.0,0.08262898972653740,0.006827549943228230,178.21298580903200,178.3687296596290,178.3687296596290,178.04434735835300,3252548414.0,199620.0,199017.83112035700,16343.0,5261.212801222490,27680360.139747400,199087.36138688200,207814.0,207814.0,190207.0,512.0,0.031328397479043000,16343.0,4.004891763928380,16.03915804078140,4.005014295763500,512.0,512.0,1
TIC 284288080,38663421.59354610,2215.437632394220,2214.653545282740,17458.0,7.696149885819030,59.230723064992300,2214.6669177003800,2227.5731729232900,2227.5731729232900,2201.733949459780,119718946.08984400,6858.53173828125,6857.540731460860,17458.0,25.209965168591700,635.5423438016050,6857.5870702448000,6939.2216796875,6939.2216796875,6777.43212890625,169676.63322734800,9.717545509338380,9.719133533471660,17458.0,0.013827071146775600,0.0001911878964979960,9.719143369111800,9.8265962600708,9.8265962600708,9.682724952697750,23296872.48504940,1334.4537591539600,1334.4525423902800,17458.0,0.007196604329238190,5.17911138716099E-05,1334.4525424096800,1334.467867261420,1334.467867261420,1334.4273210617400,4167448.2834224600,238.71397288364300,238.71281266024000,17458.0,0.024627884224542700,0.0006065326813774790,238.71281393066300,238.7722397576610,238.7722397576610,238.64611095854900,12408831611.0,711346.5,710781.9687822200,17458.0,5541.155918782230,30704408.916255400,710803.5674888280,720084.0,720084.0,701480.0,0.0,0.0,17458.0,0.0,0.0,0.0,0.0,0.0,0
